video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"dxzQyHQUgBY","【ディズニー】誕生日ディズニーを満喫してきました！【食べ歩き】【大食い】","2020-08-20T12:15:01Z","UCD-1TFnqeSem13xk52_wPBw","はらぺこツインズ","24","20.22.08","大食い|双子|かこあこ|foodchallenge|SocialEating|デカ盛り|MUKBANG|ディズニー|食べ歩き|ディズニーランド|ランド|高カロリー","258933","4308","404","486","https://i.ytimg.com/vi/dxzQyHQUgBY/default.jpg","False","False","#ディズニー#食べ歩き#大食い今回は誕生日にディズニーランドへ行ってきた様子を動画にしました！大変な状況ではありますが、マスクの着用、手洗い、ソーシャルディスタンスをしっかりと守り、アルコール消毒や注意喚起のアナウンスなど対策をしっかりとしてくださっていてこうしてまた大好きなパークへ行くことができて本当に嬉しかったです！キャストさんも大変な中、笑顔で対応してくださりそれだけで胸がいっぱいになりました。当たり前のことが今までとても幸せなことだったんだなぁと改めて実感しました。まだまだ不安な日々は続いているかと思いますが、当たり前だった毎日に少しでも早く戻りますように。誕生日ディズニーは本当に本当に楽しくてパークの音楽を聴いてパークの雰囲気を肌で感じられるだけでハッピーでした！夏のフードメニューも美味しかった・・・。パークフードはやはり最強である。ディズニー最高！やっぱり大好きな場所！今回もただただ楽しんで食べてとゆる〜い動画となっております。パーク内でも視聴者さんにお会いできて嬉しかったです！声をかけて下さった視聴者さん、ありがとうございました！食べる事が大好きな双子です👭よろしくお願いします！！！▼お手紙のお送り先はこちら———————————〒150-0002東京都渋谷区渋谷2-22-3　渋谷東口ビル10F 株式会社BitStarはらぺこツインズ　宛※下記の注意事項を必ずご確認の上発送お願いいたします。https://bit.ly/36Ulerf———————————小野かこ(姉)【Twitter】https://twitter.com/harapeko__kako【Instagram】https://www.instagram.com/harapeko__kako小野あこ(妹)【Twitter】https://twitter.com/harapeko__ako【Instagram】https://www.instagram.com/harapeko__ako"
"ic4a8hbS0WY","将棋対局速報▲木村一基王位ー△藤井聡太棋聖 第61期王位戦七番勝負 第４局[相掛かり]","2020-08-20T08:16:30Z","UCwNxufgy9QYZd0agIBLblDA","徹底解説！将棋の定跡","20","20.22.08","将棋|Japanese Chess|Shogi|徹底解説！将棋の定跡|藤井聡太|木村一基","132932","645","68","223","https://i.ytimg.com/vi/ic4a8hbS0WY/default.jpg","False","False","３分解析→https://youtu.be/OWUDNJrV3Po2020年8月20日の将棋対局情報(詳細は次の動画で随時更新!)第61期王位戦第4局▲木村一基王位△藤井聡太棋聖藤井聡太棋聖が勝ち王位を獲得しました。最年少二冠＆最年少八段昇段となりました。(持ち時間:８時間)(伝説の封じ手:42手目△８七同飛成)8/20の対局予定と結果第70期王将戦二次予選▲久保利明九段△永瀬拓矢二冠などが行われる予定です。藤井聡太棋聖の対局予定 本日！  木村一基王位 第61期王位戦第４局 9月 1日 稲葉 陽八段  第28期銀河戦 9月 9日 谷川浩司九段 第79期順位戦Ｂ級２組 9月12日 豊島将之竜王 第41回JT杯 9月29日 羽生善治九段 第28期銀河戦将棋ソフト：柿木将棋IX V9.24"
"j23mi4FR0V8","【当て当て男】とにかく大量の「アタリ」が見たいんじゃあああ！！！！！！【当選マグマ】","2020-08-20T12:45:11Z","UCutJqz56653xV2wwSvut_hQ","東海オンエア","23","20.22.08","[none]","1450625","26400","1552","5030","https://i.ytimg.com/vi/j23mi4FR0V8/default.jpg","False","False","（と）どうも、東海オンエアです。ぜひチャンネル登録お願いします！サブチャンネル【東海オンエアの控え室】もぜひチャンネル登録してね！！！https://www.youtube.com/channel/UCynIYcsBwTrwBIecconPN2Aグッズ購入はこちらから！！https://goo.gl/YtauZW有料メンバーシップの登録はこちらから！https://www.youtube.com/channel/UCutJqz56653xV2wwSvut_hQ/joinお仕事の依頼はこちらからhttps://www.uuum.co.jp/inquiry_promotionファンレターはこちらへ〒107-6228東京都港区赤坂9-7-1ミッドタウン・タワー 28階UUUM株式会社 東海オンエア宛【Twitterアカウント】てつや→https://twitter.com/TO_TETSUYAとしみつ→https://twitter.com/TO_TOSHIMITSUしばゆー→https://twitter.com/TOKAI_ONAIRりょう→https://twitter.com/TO_RYOOゆめまる→https://twitter.com/TO_yumemarucas虫眼鏡→https://twitter.com/TO_ZAWAKUN"
"akalzo0hmoU","スバル 新型レヴォーグ 【車両レビュー】ついに情報解禁!! ジャストサイズワゴンの進化を速攻チェック!! SUBARU LEVORG E-CarLife with 五味やすたか","2020-08-19T15:00:11Z","UCacmUS5IWcTzpI3b4ZkkSgw","E-CarLife with 五味やすたか","2","20.22.08","新型レヴォーグ|レヴォーグ|新型|スバル|SUBARU|車両レビュー|レビュー|内外装|2020|最新|新型車|LEVORG|STIスポーツ|STI Sport","464039","4994","247","646","https://i.ytimg.com/vi/akalzo0hmoU/default.jpg","False","False","SUBARU LEVORG スバル 新型レヴォーグ 【車両レビュー】ついに情報解禁!! ジャストサイズワゴンの進化を速攻チェック!!～アイサイトの動画はこちら👇https://youtu.be/pgMqHYPTanI～走りの動画はコチラから👇絶賛編集中💦～マニアック説明の動画はコチラから👇絶賛編集中💦Test Car：NEW LEVORG全長×全幅×全高×ホイルベース：4,755×1,795×1,500×2,670mm車両重量：1,550〜1,580kg駆動方式：4WD動力源：1.8ℓ水平対向4気筒ターボエンジン最大出力：130kW(177ps)/5,200-5,600rpm最大トルク：300Nm/1,600-3,600rpm一人で撮影しているチャンネルなので、走行シーンが少なめです。その分、内容は濃いめ？ぜひ最後までご覧ください。※一般道・ワインディング・高速道路・サーキットでの試乗経験を元にインプレッションを語っています。 ※一部音声や走行音などを加工して収録しています。★【チャンネル登録】 【いいね】是非、お願い致します。★ホンネトークの2ndチャンネルも是非https://www.youtube.com/channel/UC5p5JMWxGx96lJFBMpPWN9w★お仕事のご相談、ご用命はmail@cosmicpowers.co.jp まで。★facebookhttps://www.facebook.com/yasutakagomi53★instagramhttps://www.instagram.com/yasutakagomi/★Twitterhttps://twitter.com/e_carlife★みんカラ（ブログ）https://minkara.carview.co.jp/userid/342878/blog/#レヴォーグ #新型レヴォーグ #スバル"
"DLKcZJJ9qL8","「00」","2020-08-20T14:11:10Z","UCdf68eF3orPFKU8xVq9Z8ww","ORβIT Official","24","20.22.08","[none]","174338","13064","216","1565","https://i.ytimg.com/vi/DLKcZJJ9qL8/default.jpg","False","False","Copyright © 2020 ORBIT UNION All Rights Reserved.-----------------------------------------------------------------------------------ORβIT DEBUT ALBUM「00」(オーツー)発売決定！2020年11月11日 Release※ALBUMの詳細は後日official HPにて発表致します。今しばらくお待ちください。"
"5ZSqyo_dXuo","【ベンチプレス】サイヤマンと４年ぶりに本気の胸トレーニングしたら楽しすぎた","2020-08-20T12:53:16Z","UCdV_Sc1tEENX5LOzB-YLiaQ","JIN'S LIFE","20","20.22.08","yt:quality=high:","164261","1926","114","315","https://i.ytimg.com/vi/5ZSqyo_dXuo/default.jpg","False","False","サイヤマンhttps://www.youtube.com/channel/UCCJel9mmTsxDU9RiCwdiLiA▼JINのINSTAアカウントhttps://www.instagram.com/jin.xeno/▼twitterアカウントhttps://twitter.com/IMBODY_JINアパレル購入はこちらからできますXENO ▶︎https://shop.xeno-apparel.com/ゲーム実況チャンネルhttps://www.youtube.com/channel/UCEh5ZiCEG6Bc9IV6tclZxSA"
"gMBVkoM7goI","第25話｜ガンダムビルドダイバーズRe:RISE【ガンチャン】","2020-08-20T12:00:13Z","UC7wu64jFsV02bbu6UHUd7JA","ガンダムチャンネル","1","20.22.08","ガンダム|ガンチャン|Re:RISE|リライズ|ビルドダイバーズ|アニメ|りらいず|rerise|リライズ再開","502786","9275","179","0","https://i.ytimg.com/vi/gMBVkoM7goI/default.jpg","True","False","【第25話サブタイトル】「僕が描く未来（あした）へ」#ガンチャン　#ガンダム　#リライズ #リライズ再開【関連動画】▼「ガンダムビルドダイバーズRe:RISE」第24話まで好評配信中！https://www.youtube.com/playlist?list=PLU3MW54GsPFqcC50ZsyqgAbJr6NRKc7Kn▼「Re:RISEセレクト」好評配信中！https://www.youtube.com/playlist?list=PLU3MW54GsPFqvEyENqzYB5ip6ydN2mbwH▼『ガンダムビルドダイバーズRe:RISE』1st Seasonダイジェスト動画第1話～第7話：https://youtu.be/6DhW4bN96JA第8話～第13話：https://youtu.be/9vJCG-nS3sA▼『RG 1/144 ガンダムベース限定 ユニコーンガンダム ペルフェクティビリティ』をうごかしてみた！https://www.youtube.com/watch?v=pxlykTUsgdg&feature=youtu.be▼『HGBD:R 1/144 コアガンダム(リアルタイプカラー)&マーズフォーユニット [ダイブイントゥディメンションクリア]』をうごかしてみた！https://www.youtube.com/watch?v=ksJUlN_7EUM&feature=youtu.be【公式リンク】▼『ガンダムビルドダイバーズRe:RISE』配信・放送再開に関してhttp://gundam-bd.net/news/?id=17904▼『ガンダムビルドダイバーズRe:RISE』公式サイトhttp://gundam-bd.net/▼『ガンダムビルドダイバーズRe:RISE』公式Twitterhttps://twitter.com/gundambd(C)創通・サンライズ"
"UDvkQWPqCj4","【結論】職場で「結論から話せ」と言ってくる先輩をしばきたい＜【SNSアニメ】モモウメOL編＞","2020-08-20T09:45:23Z","UCDNvEu0mHE4wMbbrnUL9mOA","モモウメ【公式】","24","20.22.08","ネタ|女性|モモウメ|モモとウメ|アニメ|おもしろ|OL|あるある|モモ|ウメ|YouTube|YouTuber|動画|面白|面白動画|ウケる|爆笑|大爆笑|コント|ギャグ|一発芸|Japan|Japanese|お笑い|笑える|楽しい|funny|先輩|職場あるある|出社|仕事|オフィス|結論から話せ|結論|怒られる|情緒不安定|ピリピリ","313154","14275","82","557","https://i.ytimg.com/vi/UDvkQWPqCj4/default.jpg","False","False","「最近結論からはなせって怒られるんですけど…」いつものようにウメさんに話しかけるモモちゃんに対して、今日はちょっと冷たいウメさん。もしかして二人の関係に傷が入っちゃったりしちゃったりするのか…！？Twitterでは、キャンペーン情報や、モモウメ制作チームの裏側を公開中！★公式Twitterhttps://twitter.com/momo_and_umeプロデューサーもTwitterアカウント開設！こちらも合わせてどうぞ！https://twitter.com/momoume_uchida＼NEW！／プロデューサーがnoteにて制作秘話を公開しました！ぜひご覧ください。https://note.com/uchip◆◆◆◆◆◆◆◆◆◆◆◆◆◆◆◆◆◆過去のオススメ動画もチェック！＼900万再生突破！／■【弾き語り】部長に怒られた全ての人を音楽で救いたいhttps://youtu.be/d5756wwsCIg＼200万再生突破！／■給湯室がマウントの取り合いで凄いことになっていた件whttps://youtu.be/mIIZ7nu6Ias＼200万再生突破！／■【ストレス発散】部長に軽くイラっとした時の正しい対処法https://youtu.be/qoYAdf4g3cg＼最新動画！／■【必聴ナンバー】仕事で大事なのは企画力？提案力？https://youtu.be/rtUM_XLwn0o＼最新動画！／■【ないよ】働く大人にだって怒られたい時があるhttps://youtu.be/HfKfySytplI◆◆◆◆◆◆◆◆◆◆◆◆◆◆◆◆◆◆公式サイトでは、モモちゃん、ウメさんのキャラクター紹介や、その他SNSの紹介などをしています！◆【モモウメ公式サイト】https://momo-and-ume.com/◆【モモウメ 公式　Instagram】スタンプ画像や最新情報を公開中！https://www.instagram.com/momo_and_ume/◆【LINEスタンプも発売中】モモウメのLINEスタンプが発売。ぜひ見てみてください！▼適度に丁寧なモモウメhttps://store.line.me/stickershop/product/11478264/ja▼適度に煽ってくるモモウメhttps://store.line.me/stickershop/product/10466582/ja＼NEW！／着せ替えもついに登場！▼モモウメと愉快な仲間たち(黄)https://store.line.me/themeshop/product/d779f1fa-682c-4569-b520-6f49f46e0b30/ja※モモウメグッズ→2020年8月18日現在販売停止しております。最新情報をお待ちください。©︎CUEBiC"
"BK3HlYE6pY8","【漫画】結婚式前日、家に帰ると私の部屋から煙が→私「ドレスが燃えてる…」婚約者に報告した結果、とんでもない事実が発覚した","2020-08-19T07:00:01Z","UCdnb28lmCDK8DIZjnvC2YAg","七夕ドロップ","24","20.22.08","漫画|七夕ドロップ|修羅場|実話","936652","6294","1842","1034","https://i.ytimg.com/vi/BK3HlYE6pY8/default.jpg","False","False","あらすじ私の名前は文香。婚約者の友彦との結婚式を直前に控えています。ドレスで前撮りも終え、式の準備もバッチリ。ずっと憧れていた結婚式がついに実現するということを、心待ちにしていました。でも1人だけ私の結婚をよく思っていない人がいました。それは私の姉の桃香です。お手伝いいただいた声優さん声優飛鳥結未さんBGM甘茶の音楽工房http://amachamusic.chagasi.comPeriTunehttps://peritune.com/効果音：効果音ラボhttps://soundeffect-lab.info/#漫画　#マンガ　#スカッと"
"47QzYHp9O5c","バイきんぐ・・・「コンビニ」／『バイきんぐ単独ライブ「ROYAL」』より","2020-08-20T03:00:01Z","UCkBhsreS_wIyoL_7hqNVRWg","バイきんぐ Official YouTube Channel","24","20.22.08","バイきんぐ|小峠|西村|キングオブコント|なんて日だ|お笑い|ネタ|コント|ばいきんぐ|バイキング|SMA|ROYAL|サンドウィッチマン|東京03|UConIcs8o0z5vYTamGtq-Lsw|バカリズム|UCzOHCa6-FxSeO4wWUL6smLw|UCkBhsreS_wIyoL_7hqNVRWg|ラバーガール|UCWNewOqSFLhMiZ1XneLc5xA|ナイツ|UCM5TUWTwC4i9IIiBCGpN25w|コンビニ|強盗|後藤|後藤金雄","176218","2003","169","225","https://i.ytimg.com/vi/47QzYHp9O5c/default.jpg","False","False","『バイきんぐ単独ライブ「ROYAL」』http://contentsleague.jp/dvd/1190/"
"J2v7U-njrV0","【重大発表】新メンバーが入ります。【初顔出し】","2020-08-20T07:00:12Z","UCeyvzTqX-DA8lG0LCH33aGQ","ポケるんTV","24","20.22.08","UUUM|ポケモン|ポケットモンスター|アート|イラスト|ピカチュウ|イーブイ|ユーチューバー|YouTuber|pokemon|ぽけもん|剣盾|ソードシールド|お絵かき|art|Pikachu|ポケるん|発表|ご報告|新メンバー|顔出し","163003","2807","108","789","https://i.ytimg.com/vi/J2v7U-njrV0/default.jpg","False","False","今日はまさかの新メンバー登場！？果たしてどんなこがポケるんに新しく入ってきてくれるのかなあ！？ニョロゾが好きな子だったら、嬉しいな〜！おっ！そろそろ新メンバーが来るみたい！byたっくん【今回の動画で出てきた過去動画はこちら】【生放送】ポケるんTV夏休みスペシャル！ポケモンバトルはみんなからのコメントで運命が決まる！？重大発表もあるよ！https://youtu.be/tfEnA-N-qPU【対決】24時間スライム作り生活やってみた！ミッションに挑戦してポケモン風超巨大アクアリウムスライムプールを完成させろ！【DIY】https://youtu.be/LIfoYQMubSw「ポケるんTV」はポケモン愛にあふれたMCでお送りするYouTubeチャンネルです！毎日、DIYや作ってみたを始め、色々なチャレンジを動画にてしています！平日16時、休みの日は13時に動画を更新しているので是非チェックして下さい！チャンネル登録はこちら！https://www.youtube.com/channel/UCeyvzTqX-DA8lG0LCH33aGQ?sub_confirmation=1ポケるんTVの最新情報が分かる公式Twitterはこちら！https://twitter.com/pokelun_tvポケるんTV MCのTwitterはこちら！たっくん：https://twitter.com/takkun_pokelunもえちゃん：https://twitter.com/moechan_pokelunときちゃん：https://twitter.com/toki_pokelunはーちゃん：https://twitter.com/ha_chan_pokelunポケるんTV MCのTikTokはこちら！たっくん：https://www.tiktok.com/@takkun_pokelunもえちゃん：https://www.tiktok.com/@moechan_pokelunときちゃん：https://www.tiktok.com/@toki_pokelunはーちゃん：https://vt.tiktok.com/ZSfYbn91/ポケモンのおすすめ動画はこちら！【公式】『ポケットモンスター ソード・シールド』プロモーション映像https://www.youtube.com/watch?v=oNOI_ZxZwIg&t=9s【公式】『ポケットモンスター ソード・シールド』HPhttps://www.pokemon.co.jp/ex/sword_shield/＝＝＝＝＝＝＝＝＝＝＝UUUM株式会社と株式会社ポケモンが運営するブランドチャンネルです。本動画で使用する動画素材はすべてライセンス許諾されております。本チャンネルの動画を無断で転載、二次利用することを禁止致します。二次利用をご希望の際は下記の「お問い合わせ」からご連絡ください。#ポケるんTV #発表 #新メンバー"
"gaqrWIobQr8","SuperM 슈퍼엠 '100' @ SuperM THE STAGE","2020-08-20T03:00:05Z","UCcjV926qiLr_Ghw6A0lTNjA","SuperM","10","20.22.08","[none]","939953","0","0","8325","https://i.ytimg.com/vi/gaqrWIobQr8/default.jpg","False","True","SuperM's new single “100” is out!🎧Listen and download on your favorite platform: https://superm.lnk.to/100🎬SuperM '100' MV: https://SuperM.lnk.to/100OfficialVideo🎬SuperM THE STAGE : https://youtu.be/_43b4crYNHo📀SuperM The 1st Album Super One Pre-order: https://superm.lnk.to/SuperOne🎁SuperM Official Store: https://SuperM.lnk.to/OfficialStore►SuperM Officialhttps://www.supermofficial.comhttps://www.youtube.com/SuperMhttps://www.twitter.com/SuperMhttps://www.instagram.com/SuperMhttps://www.facebook.com/SuperM#SuperM #슈퍼엠 #SuperM100 #SuperOne #WeGo100 #WeGoHundred #SuperM100 #SuperMgoes100 #WeAreTheFuture #SuperMthefuture"
"07iXEMP8fqg","【看護師あるある】土日にできる看護助手さんいたら救われる他","2020-08-20T09:30:00Z","UCS9TpP7vSsk3ka0muNgl05w","天才ピアニスト公式チャンネル","23","20.22.08","[none]","208156","3418","33","240","https://i.ytimg.com/vi/07iXEMP8fqg/default.jpg","False","False","天才ピアニストのYoutube生配信にご参加いただいた医療従事者の皆様から「看護師あるある」を頂き、動画にしました‼︎上沼恵美子さんモノマネでおなじみ、お笑いコンビ「天才ピアニスト」のますみは、実は看護師歴10年🏥‼️看護専門学校で学び正看護師の国家資格を取得した後、正看護師として病院（脳神経外科）で勤務。老人ホームや、健康診断などの経験も。そんなますみが現場で体験した「看護師あるある」を完全再現！看護師は共感間違いなし！！！＃天才ピアニスト＃上沼恵美子＃モノマネ＃看護師＃ナース＃看護師あるある＃ナースあるある＃看護学生あるある"
"coIo0JtK-yA","【アニメ】大事なソロライブが中止！？【湊あくあ/ホロライブ #出張ホロぐら】","2020-08-20T09:00:15Z","UC1opHUrw8rvnsadT-iGp7Cg","Aqua Ch. 湊あくあ","1","20.22.08","VTuber|湊あくあ|バーチャルメイド|バーチャルYoutuber|ホロライブ|白上フブキ|赤井はあと|ときのそら|ロボ子さん|大神ミオ|夜空メル|大空スバル|夏色まつり|さくらみこ|百鬼あやめ|紫咲シオン|アキ・ローゼンタール|アキロゼ|戌神ころね|猫又おかゆ|VR|ホロライブゲーマーズ|がおう|兎田ぺこら|白銀ノエル|不知火フレア|潤羽るしあ|宝鐘マリン|桐生ココ|姫森ルーナ|天音かなた|角巻わため|常闇トワ|ホロぐら","340709","26764","165","1543","https://i.ytimg.com/vi/coIo0JtK-yA/default.jpg","False","False","どうなってしまうの……あくあ色すーぱー☆どり〜むをお楽しみに！【無料視聴パートあり！】8月21日(金)20:00開始、湊あくあ初ソロライブ『湊あくあアニバーサリーライブ2020 あくあ色すーぱー☆どり～む♪』放送ページはこちら → https://live.nicovideo.jp/watch/lv326873472当日のハッシュタグは #湊あくあソロライブ2020▷◁－－－－－－－－－－－－－－－－－－－－－－－－－▷◁ 2020年8月21日（金）ホロライブ所属VTuber「湊あくあ」自身初となるソロライブ！湊あくあ アニバーサリーライブ 2020 『あくあ色すーぱー☆どり～む♪』」開催決定！ とてもとても頑張って取り組んでいるので、是非！見に来て下さい！チケット購入はこちらから！➤https://live2.nicovideo.jp/watch/lv326873472ライブ限定グッズ！購入はこちらから！ ➤https://hololive.booth.pm/詳細➤https://prtimes.jp/main/html/rd/p/000000274.000030268.html▷◁－－－－－－－－－－－－－－－－－－－－－－－－－▷◁ ▷◁－－－－－－－－－－－－－－－－－－－－－－－－－▷◁ ⚓あくたんとの約束⚓1.配信前の待機所のコメントで会話しない！(初見さんや会話してない人が入りにくい空気が出来るから！)2.コメントで話題に出ていない他の人の名前を出さない！（他の人の迷惑になるから！）3.コメント欄で喧嘩しない！変なのはスルー＆ブロック！（仲良くしよっ！）4.伝書鳩は他の人にも迷惑になるのでやらない！（伝書鳩とは…話題に上げてないのに「○○ちゃんが～してたよ～」みたいな、配信のチャット欄などで報告、伝える行為！）5.配信と無関係の内容のコメントをしない！あまりにも酷い場合は、NGリストにぶち込みます(´;ω;｀)ルールを守って楽しい生放送にしようね！[Chat Rules]Aqua Crew, please remember these basic rules and have fun!1. No excess chit-chat with other viewers before the stream.2. Don't bring up other streamers unless I mention them first.3. Also, don't bother other streamers with, Hey, guess what Aqua's doing!4. Please get along with each other! If anyone tries to start something, ignore them.5. Keep comments relevant to the stream!People who can't follow the rules will unfortunately face the Aqua Ban Hammer (´;ω;｀)▷◁－－－－－－－－－－－－－－－－－－－－－－－－－▷◁ Twitter➤https://twitter.com/minatoaqua ⚓湊あくあ　メンバーシップ⚓あくあクルー隊員募集中です！ メンバーシップ限定生放送や限定バッジなど特典盛りだくさん✨✨登録はここから➡https://www.youtube.com/channel/UC1opHUrw8rvnsadT-iGp7Cg/join▷◁－－－－－－－－－－－－－－－－－－－－－－－－－▷◁ ⚓湊あくあ　オリジナルグッズ・ボイス情報⚓一生懸命ボイスとかデザインとか考えてみました！いろんな私を知ってくれると嬉しいなぁ…！⚓『オリジナルNEKO Tシャツ』 https://hololive.booth.pm/items/2120562⚓『はじめてのオリジナル個人ボイス』 https://hololive.booth.pm/items/1161272⚓『2019年オリジナル誕生日記念ボイス』 https://hololive.booth.pm/items/1705164⚓『登録者10万人記念オリジナル個人ボイス』https://hololive.booth.pm/items/1449313【⇩海外の購入ページはこちら】https://www.geekjack.net/minato_aqua▷◁－－－－－－－－－－－－－－－－－－－－－－－－－▷◁ ⚓ファン関連 【生放送関連のツイート】 #湊あくあ生放送 【湊あくあ関連のツイート】 #湊あくあ 【ファンアート】 #あくあーと 【マーク】⚓ 【ファンの呼び名】あくあクルー 【プレゼント宛先】規則➡https://www.hololive.tv/contact 〒173-0003 東京都板橋区加賀1丁目6番1号 ネットデポ新板橋 カバー株式会社 ホロライブ プレゼント係分　湊あくあ宛 ▷◁－－－－－－－－－－－－－－－－－－－－－－－－－▷◁"
"GYOEB0FWkgA","武井壮身体能力のバケモンにウェイブパンチを教えてみた！！","2020-08-19T11:00:09Z","UCEXCEsV_t1X_d4gSirFLgvA","狂武蔵たくちゃんねる","24","20.22.08","[none]","307438","6055","392","444","https://i.ytimg.com/vi/GYOEB0FWkgA/default.jpg","False","False","【武井壮さんの動画はこちら！】↓  ↓  ↓https://youtu.be/N8bzJLwuEuw最強戦闘術 ！坂口拓がやって来た！＊武井壮さんはやっぱり身体操作のバケモンでした！ 武井壮さんのチャンネルはこちら↓  ↓  ↓https://www.youtube.com/channel/UCJINANTSM0FbvzuJpFyJfjg■■ 【たくちゃんねるバラエティにて・・・武井壮さん　対談動画公開！】■■https://www.youtube.com/watch?v=ARBMFmvDi2k&feature=youtu.be『狂武蔵』8月21日 全国43館 順次公開！【狂武蔵の前売りチケットは】http://wiiber.com/【坂口拓vs山﨑賢人】坂口拓 主演 【武蔵vs400人】77分ワンシーンワンカット。骨が折れても戦い抜いた幻の侍映画 が9年振りに復活！出演: 山﨑賢人 /樋浦勉 /斎藤洋介 /山中アラタ /森本のぶ 海外でも知名度が高い本格アクション俳優。主な映画主演作は「VERSUS」（01）、「魁!!男塾」（06）など。園子温監督の「地獄でなぜ悪い」（13）に出演した後、一度は俳優業から引退したが、「RE：BORN リボーン」（17）で復帰。以降は、TAK∴名義も使用している。匠馬敏郎名義でアクション監督としても活躍しており、「TOKYO TRIBE」（14）、「リアル鬼ごっこ」（15）、「HiGH&LOW THE RED RAIN」（16）などに関わった。近年の主な出演作に映画「ブルーハーツが聴こえる」（17）、「キングダム」（19）など。また、ネオ忍者集団「靁凮刄」のプロデュースも務めており、現代の忍者として山梨県の忍野しのびの里で公演を行っている。21世紀を生きるたった1人の現代忍者TAK∴#坂口拓  #山﨑賢人 #狂武蔵 ■お問い合わせ先はこちら↓↓↓株式会社WiiBERhttp://wiiber.com/【チャンネル登録よろしくね！】たくちゃんねるの リンクはこちら‼️↓↓↓↓↓https://www.youtube.com/channel/UCEXCEsV_t1X_d4gSirFLgvATAK CHANNELThis is Tak Sakaguchi's official YouTube channel.In this video, TAK will perform a variety of tactical skills and teach you how to use it. ■たくちゃんねるバラエティもあるよ！リンクはこちら‼️【チャンネル登録よろしくね！】↓↓↓↓↓https://www.youtube.com/channel/UCyurKiKvR1-x7Jbcq3qkQVA ■危険に見えるシーンについてチームWiiBERの出演者は特殊な訓練を受け（スタントマン含む）安全に細心の注意を払った上で撮影を行っております。危険なシーンは全て演出であり演技です。よい子のみんなは真似しないで下さいね（真似できないかも？）【坂口拓 Twiterアカウント】https://twitter.com/tak_ninnin【坂口拓主演 映画 狂武蔵公式twitter】https://twitter.com/kuruimusashi【映画 狂武蔵 クラウドファンディング 活動報告】https://camp-fire.jp/projects/59358/activities#menu【映画 狂武蔵 公式ホームページ】https://kuruimusashi.com/【坂口拓 インスタグラム】https://instagram.com/tak.sakaguchi19750315【映画 狂武蔵 インスタグラム】https://instagram.com/kuruimusashi■坂口拓へのお仕事依頼はこちら！所属事務所：株式会社ワーサルhttps://worsal.com/talent/pr/tak/"
"oOzq1P-raao","【神回】天才的なボケてにツッコミ入れてみた。【#43】","2020-08-20T10:00:12Z","UCNFhaCR_nid2XbqdFNgLoWA","スマイリー","24","20.22.08","スマイリー|なろ屋|ツッコミ","546454","17902","225","1909","https://i.ytimg.com/vi/oOzq1P-raao/default.jpg","False","False","家建ててェェーー😂スマイリーです。良ければチャンネル登録・高評価SNSフォローお願いします！ツイッターhttps://mobile.twitter.com/yasuner1103インスタグラムhttps://www.instagram.com/yasuner1103/サブチャンネルhttps://www.youtube.com/channel/UCz9GXhk9_Es12tEes77PSig【人気過去動画】575でオンラインバトルしたら神の一句ができました。https://youtu.be/-7z610Gz3xo【BGM・SE素材】DOVA-SYNDROMEhttps://dova-s.jp/d-elf.comhttps://www.d-elf.com/Music　isVFRhttp://musicisvfr.com/free/license.htmlMusMushttp://musmus.main.jp/bgm.html音人https://on-jin.com/魔王魂https://maoudamashii.jokersounds.com/ポケットサウンド https://pocket-se.info/OtoLogichttps://otologic.jp/free/license.html【画像素材】イラストAC写真ACシルエットACいらすとやぱくたそhttps://www.pakutaso.com/イラストレイン【動画素材】無料映像素材 フリー素材館http://www.namaewallpaper.com/movie/index.htmlmotion elementshttps://www.motionelements.com/ja/free/stock-footage※動画によっては使用していない場合もあります。"
